id,Exited
165034,0.013805595226585865
165035,0.8531497120857239
165036,0.016609033569693565
165037,0.2110380381345749
165038,0.37815338373184204
165039,0.03405926004052162
165040,0.024396488443017006
165041,0.0799013152718544
165042,0.6543990969657898
165043,0.005308204330503941
165044,0.09862645715475082
165045,0.015459582209587097
165046,0.009228121489286423
165047,0.18717394769191742
165048,0.6548985242843628
165049,0.052996743470430374
165050,0.10531295835971832
165051,0.32235631346702576
165052,0.04989594593644142
165053,0.22756054997444153
165054,0.01652747578918934
165055,0.08813920617103577
165056,0.22493109107017517
165057,0.011803890578448772
165058,0.5355223417282104
165059,0.11924749612808228
165060,0.9331015348434448
165061,0.3812534511089325
165062,0.19702452421188354
165063,0.4758136570453644
165064,0.01630971021950245
165065,0.03283504769206047
165066,0.10363800078630447
165067,0.17903795838356018
165068,0.02961776591837406
165069,0.004700286313891411
165070,0.7874037027359009
165071,0.022922556847333908
165072,0.07689302414655685
165073,0.9219716191291809
165074,0.4099513292312622
165075,0.2549140155315399
165076,0.14092938601970673
165077,0.009640300646424294
165078,0.3625073730945587
165079,0.19338670372962952
165080,0.007554772309958935
165081,0.04247579351067543
165082,0.014614753425121307
165083,0.48606106638908386
165084,0.12933123111724854
165085,0.00526419235393405
165086,0.020041776821017265
165087,0.5896204113960266
165088,0.011791338212788105
165089,0.11128045618534088
165090,0.06523539870977402
165091,0.013341588899493217
165092,0.03811580687761307
165093,0.16909125447273254
165094,0.014875580556690693
165095,0.09470860660076141
165096,0.14842520654201508
165097,0.10431069880723953
165098,0.023377083241939545
165099,0.010553981177508831
165100,0.8952649831771851
165101,0.05309911444783211
165102,0.034689899533987045
165103,0.01920047029852867
165104,0.144588902592659
165105,0.5183308720588684
165106,0.3090185225009918
165107,0.07478170096874237
165108,0.024200817570090294
165109,0.18818509578704834
165110,0.05237968638539314
165111,0.044352851808071136
165112,0.046315692365169525
165113,0.04541387781500816
165114,0.008523529395461082
165115,0.015997495502233505
165116,0.4402470886707306
165117,0.06686073541641235
165118,0.35455647110939026
165119,0.07613678276538849
165120,0.028050925582647324
165121,0.22878077626228333
165122,0.2168717384338379
165123,0.05909941345453262
165124,0.1976424604654312
165125,0.023111768066883087
165126,0.03149477019906044
165127,0.015322059392929077
165128,0.01212988793849945
165129,0.013857750222086906
165130,0.930533230304718
165131,0.046675827354192734
165132,0.24230393767356873
165133,0.17825791239738464
165134,0.007017406169325113
165135,0.055763911455869675
165136,0.005944429896771908
165137,0.4657847285270691
165138,0.7658141851425171
165139,0.5846146941184998
165140,0.09892858564853668
165141,0.039245326071977615
165142,0.0067974114790558815
165143,0.07935686409473419
165144,0.22304598987102509
165145,0.5015525221824646
165146,0.23978601396083832
165147,0.044361308217048645
165148,0.1129678264260292
165149,0.030473466962575912
165150,0.01335173100233078
165151,0.4694744050502777
165152,0.6038699746131897
165153,0.03857490047812462
165154,0.007236608304083347
165155,0.03484082594513893
165156,0.007763738743960857
165157,0.023650312796235085
165158,0.38860923051834106
165159,0.14638766646385193
165160,0.02729586325585842
